,gender,customer type,age,type of travel,class,flight distance,inflight wifi service,departure/arrival time convenient,ease of online booking,gate location,food and drink,online boarding,seat comfort,inflight entertainment,on-board service,leg room service,baggage handling,checkin service,inflight service,cleanliness,departure delay in minutes,arrival delay in minutes,satisfaction
204,Female,Loyal customer,61,Business travel,Eco Plus,384,4,5,5,5,3,3,2,4,4,4,4,3,4,5,96,102,Satisfied
205,Male,Loyal customer,16,Personal Travel,Eco,2586,3,5,3,4,4,3,4,4,5,2,4,5,4,4,45,42,Neutral or dissatisfied
206,Female,Loyal customer,44,Business travel,Business,2903,2,1,1,1,2,3,3,2,2,2,2,3,2,1,0,1,Neutral or dissatisfied
207,Female,Loyal customer,17,Business travel,Business,3170,5,5,5,5,5,5,5,5,1,3,3,1,5,5,16,0,Satisfied
208,Female,Loyal customer,50,Business travel,Eco,1276,2,2,2,2,4,2,3,2,2,2,2,1,2,1,35,49,Neutral or dissatisfied
209,Female,Disloyal customer,40,Business travel,Business,825,4,4,4,3,5,4,5,5,5,3,4,3,5,5,0,4,Satisfied
210,Male,Loyal customer,47,Business travel,Business,2204,5,5,5,5,4,4,4,2,2,2,2,4,2,3,6,0,Satisfied
211,Female,Loyal customer,80,Business travel,Business,3464,1,1,1,1,2,4,4,4,4,4,4,5,4,4,0,0,Satisfied
212,Female,Loyal customer,38,Personal Travel,Eco,562,5,3,5,3,4,5,4,4,1,1,3,4,3,4,0,0,Satisfied
213,Male,Loyal customer,31,Personal Travel,Eco,404,5,1,5,3,3,5,3,3,4,2,4,4,4,3,0,0,Satisfied
214,Male,Loyal customer,59,Business travel,Business,1199,4,2,2,2,5,4,4,4,4,4,4,3,4,1,0,15,Neutral or dissatisfied
215,Female,Loyal customer,22,Business travel,Business,1968,4,4,4,4,4,4,4,4,1,2,3,4,4,4,0,0,Neutral or dissatisfied
216,Female,Loyal customer,53,Business travel,Business,2560,5,5,5,5,5,4,5,3,3,3,3,3,3,3,0,3,Satisfied
217,Female,Loyal customer,56,Business travel,Eco Plus,308,4,2,2,2,5,3,4,4,4,4,4,5,4,2,0,0,Satisfied
218,Female,Loyal customer,48,Personal Travel,Eco,362,4,4,5,3,2,4,5,3,3,5,3,5,3,4,0,0,Neutral or dissatisfied
219,Male,Disloyal customer,38,Business travel,Business,1562,3,3,3,5,2,3,2,2,5,2,5,3,4,2,2,25,Neutral or dissatisfied
220,Male,Loyal customer,64,Personal Travel,Eco,129,1,0,1,2,1,1,1,1,3,2,5,4,4,1,13,9,Neutral or dissatisfied
221,Male,Loyal customer,67,Personal Travel,Eco,591,2,4,2,3,5,2,3,5,4,4,4,3,5,5,0,0,Neutral or dissatisfied
222,Female,Loyal customer,62,Business travel,Business,3692,2,2,4,2,3,4,2,4,4,4,4,1,4,2,0,0,Satisfied
223,Male,Loyal customer,57,Business travel,Business,1859,1,1,1,1,2,5,5,4,4,4,4,5,4,5,16,15,Satisfied
224,Female,Disloyal customer,27,Business travel,Eco,986,2,1,1,3,1,2,1,1,1,5,1,1,3,1,24,32,Neutral or dissatisfied
225,Female,Disloyal customer,25,Business travel,Eco,1024,1,1,1,3,5,1,5,5,1,4,4,1,4,5,13,11,Neutral or dissatisfied
226,Female,Loyal customer,52,Business travel,Eco,919,3,4,4,4,3,2,2,3,3,3,3,1,3,1,85,72,Neutral or dissatisfied
227,Female,Loyal customer,45,Business travel,Eco Plus,576,4,2,2,2,3,1,3,4,4,4,4,5,4,2,0,0,Satisfied
228,Female,Disloyal customer,23,Business travel,Eco,423,3,3,3,3,1,3,1,1,2,2,3,3,3,1,6,13,Neutral or dissatisfied
229,Male,Loyal customer,55,Business travel,Eco,1416,5,2,2,2,5,5,5,5,4,3,5,2,5,5,1,0,Satisfied
230,Male,Loyal customer,53,Business travel,Business,1464,3,2,2,2,5,4,4,3,3,3,3,3,3,3,0,0,Neutral or dissatisfied
231,Female,Loyal customer,9,Personal Travel,Eco,715,4,4,4,3,1,4,1,1,5,4,4,4,4,1,11,4,Satisfied
232,Male,Loyal customer,33,Business travel,Business,541,2,2,3,2,4,4,4,4,5,2,5,3,4,4,86,85,Satisfied
233,Male,Disloyal customer,64,Business travel,Business,293,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,0,Neutral or dissatisfied
234,Female,Disloyal customer,8,Business travel,Eco,2092,2,3,3,3,4,2,4,4,4,3,3,3,3,4,26,23,Neutral or dissatisfied
235,Male,Loyal customer,34,Personal Travel,Eco,1053,4,4,4,1,3,4,3,3,3,2,5,3,5,3,34,15,Neutral or dissatisfied
236,Male,Loyal customer,59,Personal Travel,Eco,2521,1,1,1,3,1,3,5,2,3,3,2,5,2,5,0,2,Neutral or dissatisfied
237,Female,Loyal customer,13,Business travel,Business,2544,3,1,3,3,3,3,3,3,4,3,4,3,3,3,0,0,Neutral or dissatisfied
238,Male,Loyal customer,44,Personal Travel,Eco,158,4,4,4,2,2,4,2,2,2,5,1,4,5,2,0,0,Neutral or dissatisfied
239,Male,Loyal customer,54,Business travel,Business,1741,1,1,1,1,4,4,5,4,4,4,4,4,4,3,0,0,Satisfied
240,Male,Loyal customer,36,Business travel,Business,2651,4,4,4,4,3,4,4,5,5,5,5,5,5,3,10,0,Satisfied
241,Female,Loyal customer,11,Personal Travel,Eco,760,3,5,3,1,5,3,5,5,3,5,5,4,4,5,102,88,Neutral or dissatisfied
242,Female,Loyal customer,32,Personal Travel,Eco,1036,1,5,1,2,5,1,5,5,5,5,5,5,4,5,12,9,Neutral or dissatisfied
243,Male,Loyal customer,42,Business travel,Eco,2586,1,3,3,3,1,1,1,3,5,2,3,1,4,1,0,0,Neutral or dissatisfied
244,Female,Disloyal customer,27,Business travel,Eco,1081,1,1,1,4,2,1,2,2,1,5,3,3,1,2,4,0,Neutral or dissatisfied
245,Male,Loyal customer,33,Personal Travel,Eco,646,2,4,2,3,3,2,3,3,4,1,3,2,5,3,1,0,Neutral or dissatisfied
246,Female,Loyal customer,28,Business travel,Business,308,1,3,3,3,1,1,1,1,3,3,3,3,3,1,0,0,Neutral or dissatisfied
247,Male,Loyal customer,44,Personal Travel,Eco,227,4,5,0,1,2,0,2,2,3,4,4,5,5,2,0,0,Satisfied
248,Male,Disloyal customer,49,Business travel,Eco,1754,3,3,3,3,4,3,5,4,1,4,3,4,4,4,33,28,Neutral or dissatisfied
249,Male,Loyal customer,59,Business travel,Business,2176,2,3,2,2,3,5,2,5,5,5,5,4,5,4,5,0,Satisfied
250,Male,Disloyal customer,20,Business travel,Business,271,0,0,0,1,1,0,1,1,5,4,4,4,4,1,0,0,Satisfied
251,Female,Loyal customer,46,Business travel,Business,1522,3,2,3,3,3,5,4,4,4,4,4,3,4,5,0,0,Satisfied
252,Male,Loyal customer,36,Business travel,Eco,325,5,5,5,5,5,5,5,5,1,5,3,1,3,5,0,0,Satisfied
253,Female,Loyal customer,62,Business travel,Business,3217,2,2,2,2,5,4,4,4,4,4,4,4,4,5,19,16,Satisfied
254,Male,Loyal customer,59,Business travel,Business,1491,3,3,3,3,2,4,4,3,3,2,3,4,3,3,15,14,Satisfied
255,Female,Loyal customer,29,Personal Travel,Eco,331,3,4,3,4,3,3,3,3,5,4,2,2,4,3,0,0,Neutral or dissatisfied
256,Female,Disloyal customer,41,Business travel,Business,371,2,2,2,1,1,2,1,1,4,4,2,1,1,1,35,30,Neutral or dissatisfied
257,Male,Loyal customer,7,Personal Travel,Eco,727,1,5,1,3,4,1,4,4,4,1,1,5,4,4,0,0,Neutral or dissatisfied
258,Female,Loyal customer,65,Personal Travel,Business,1249,3,5,3,2,4,4,4,3,3,3,3,4,3,5,40,44,Neutral or dissatisfied
259,Male,Loyal customer,50,Business travel,Business,2614,2,2,2,2,5,4,4,2,4,4,2,4,2,4,0,9,Satisfied
260,Female,Loyal customer,20,Business travel,Eco,951,2,3,3,3,2,2,4,2,3,5,3,1,4,2,57,41,Neutral or dissatisfied
261,Female,Loyal customer,58,Business travel,Business,2498,3,3,3,3,4,4,4,5,5,5,5,4,5,3,0,0,Satisfied
262,Female,Loyal customer,45,Personal Travel,Eco Plus,545,2,5,2,2,4,1,1,2,2,2,4,4,2,3,14,20,Neutral or dissatisfied
263,Male,Loyal customer,46,Personal Travel,Eco Plus,1838,1,5,1,3,5,1,5,5,3,2,5,4,5,5,0,0,Neutral or dissatisfied
264,Female,Loyal customer,43,Business travel,Business,3724,3,3,3,3,4,4,5,5,5,5,5,4,5,3,19,7,Satisfied
265,Male,Disloyal customer,26,Business travel,Business,280,2,2,2,2,2,2,2,2,2,3,2,2,3,2,0,6,Neutral or dissatisfied
266,Male,Loyal customer,41,Business travel,Eco Plus,641,5,1,1,1,5,5,5,5,3,4,3,5,5,5,0,0,Satisfied
267,Female,Loyal customer,50,Personal Travel,Eco,488,3,5,3,1,3,4,5,5,5,3,5,5,5,3,0,0,Neutral or dissatisfied
268,Male,Loyal customer,38,Personal Travel,Business,1237,3,4,3,1,4,3,4,5,5,3,5,5,5,5,6,0,Neutral or dissatisfied
269,Female,Disloyal customer,38,Business travel,Eco,1062,1,1,1,2,3,1,3,3,4,1,4,5,3,3,0,0,Neutral or dissatisfied
270,Female,Loyal customer,55,Business travel,Business,2699,2,2,2,2,2,5,4,3,3,3,3,4,3,4,0,3,Satisfied
271,Female,Loyal customer,49,Business travel,Business,679,1,1,1,1,2,5,4,4,4,4,4,2,4,1,51,71,Satisfied
272,Male,Disloyal customer,33,Business travel,Business,423,4,4,4,3,4,4,4,4,3,2,4,5,5,4,0,5,Neutral or dissatisfied
273,Female,Loyal customer,57,Business travel,Business,4817,4,4,4,4,5,5,5,3,3,4,4,5,4,5,0,19,Satisfied
274,Female,Loyal customer,35,Business travel,Business,3833,3,3,3,3,3,2,3,5,5,5,5,4,5,4,0,3,Satisfied
275,Female,Loyal customer,40,Business travel,Business,2559,5,5,5,5,3,5,5,4,4,4,4,3,4,3,0,0,Satisfied
276,Female,Disloyal customer,37,Business travel,Eco Plus,373,4,4,4,4,3,4,3,3,4,4,1,1,1,3,0,0,Neutral or dissatisfied
277,Female,Loyal customer,52,Personal Travel,Eco,2279,2,5,2,3,2,4,2,5,3,4,5,2,4,2,17,79,Neutral or dissatisfied
278,Male,Loyal customer,41,Business travel,Eco,862,2,2,2,2,2,2,2,2,3,5,2,3,3,2,0,0,Satisfied
279,Female,Loyal customer,14,Personal Travel,Eco,666,3,3,3,2,3,1,1,4,2,1,5,1,4,1,243,251,Neutral or dissatisfied
280,Female,Loyal customer,32,Business travel,Business,759,2,2,2,2,5,4,5,5,3,5,4,4,4,5,0,0,Satisfied
281,Male,Loyal customer,11,Personal Travel,Eco,2338,2,4,2,3,2,1,1,3,2,4,5,1,4,1,152,151,Neutral or dissatisfied
282,Male,Loyal customer,12,Personal Travel,Eco,946,1,3,1,5,2,1,2,2,1,3,2,2,3,2,0,0,Neutral or dissatisfied
283,Male,Loyal customer,41,Business travel,Eco,772,4,3,3,3,4,4,4,4,2,1,4,4,3,4,0,0,Satisfied
284,Female,Disloyal customer,45,Business travel,Business,1011,3,2,2,5,4,3,4,4,4,3,4,4,5,4,0,0,Neutral or dissatisfied
285,Male,Disloyal customer,21,Business travel,Eco,257,2,0,2,4,5,2,1,5,1,5,1,4,5,5,0,1,Neutral or dissatisfied
286,Female,Loyal customer,31,Business travel,Eco,164,2,3,3,3,2,2,2,2,3,3,3,1,3,2,0,0,Neutral or dissatisfied
287,Male,Loyal customer,38,Business travel,Eco,166,4,3,2,3,4,4,4,4,5,5,4,4,5,4,17,17,Satisfied
288,Male,Loyal customer,40,Business travel,Business,2280,4,4,4,4,3,5,5,5,5,5,5,4,5,5,19,38,Satisfied
289,Male,Loyal customer,13,Personal Travel,Eco,590,5,4,5,2,5,5,5,5,4,4,4,4,4,5,0,0,Satisfied
290,Female,Loyal customer,44,Business travel,Business,1597,2,2,2,2,3,4,4,2,2,2,2,5,2,4,0,5,Satisfied
291,Female,Loyal customer,66,Business travel,Business,2264,3,5,4,5,5,4,4,3,3,3,3,2,3,4,0,0,Neutral or dissatisfied
292,Female,Loyal customer,30,Business travel,Eco Plus,814,5,5,5,5,5,5,5,5,3,2,1,2,3,5,0,0,Satisfied
293,Male,Loyal customer,44,Personal Travel,Eco,1024,3,1,3,3,4,3,4,4,1,1,4,3,3,4,2,0,Neutral or dissatisfied
294,Female,Loyal customer,53,Business travel,Business,3276,0,5,0,4,4,5,4,3,3,3,3,5,3,5,0,0,Satisfied
295,Female,Loyal customer,37,Business travel,Business,2567,2,2,4,2,4,4,4,5,5,5,5,3,5,5,0,12,Satisfied
296,Female,Loyal customer,39,Personal Travel,Eco,889,2,5,2,3,3,2,3,3,3,3,4,3,4,3,38,30,Neutral or dissatisfied
297,Male,Disloyal customer,29,Business travel,Business,1009,2,2,2,4,3,2,3,3,3,5,4,5,4,3,0,0,Neutral or dissatisfied
298,Male,Loyal customer,38,Business travel,Eco,198,4,5,5,5,4,4,4,4,3,4,4,4,3,4,42,65,Neutral or dissatisfied
299,Male,Loyal customer,59,Business travel,Business,1598,3,3,3,3,4,3,4,5,5,5,5,3,5,5,0,0,Satisfied
300,Male,Loyal customer,19,Personal Travel,Eco,873,1,0,1,3,4,1,4,4,3,4,4,3,5,4,57,65,Neutral or dissatisfied
301,Female,Loyal customer,39,Business travel,Business,1399,4,4,2,4,4,4,5,5,5,5,5,3,5,5,16,4,Satisfied
302,Male,Loyal customer,22,Personal Travel,Eco,1145,3,5,3,1,4,3,4,4,5,2,4,5,5,4,0,10,Neutral or dissatisfied
303,Male,Loyal customer,50,Personal Travel,Eco Plus,282,0,4,0,5,4,0,3,4,4,4,4,3,4,4,18,10,Satisfied
304,Male,Loyal customer,22,Business travel,Eco,1076,5,1,1,1,5,5,5,5,3,1,2,2,1,5,47,62,Satisfied
305,Male,Loyal customer,56,Business travel,Business,3927,4,4,4,4,5,5,5,4,4,4,4,4,4,4,0,1,Satisfied
306,Male,Loyal customer,39,Personal Travel,Eco,507,3,5,4,2,4,4,4,4,5,5,4,3,5,4,0,0,Neutral or dissatisfied
307,Male,Loyal customer,29,Personal Travel,Eco,325,4,3,4,4,5,4,5,5,2,5,4,3,4,5,0,0,Satisfied
308,Male,Loyal customer,42,Business travel,Business,3404,5,5,5,5,3,5,4,5,5,5,5,3,5,3,8,0,Satisfied
309,Male,Loyal customer,56,Business travel,Business,2387,4,4,4,4,2,5,4,3,3,4,3,4,3,3,33,21,Satisfied
310,Male,Loyal customer,27,Business travel,Business,192,3,3,3,3,4,4,3,4,2,3,2,1,3,4,0,1,Satisfied
311,Female,Disloyal customer,21,Business travel,Eco,972,2,2,2,3,4,2,4,4,5,4,5,3,5,4,0,0,Neutral or dissatisfied
312,Female,Loyal customer,42,Business travel,Business,362,1,1,1,1,4,5,4,5,5,4,5,4,5,5,0,17,Satisfied
313,Female,Loyal customer,48,Business travel,Business,1587,1,1,1,1,5,4,5,4,4,4,4,4,4,3,60,68,Satisfied
314,Male,Loyal customer,53,Business travel,Business,2611,4,5,4,4,4,3,5,4,4,4,4,3,4,4,0,0,Satisfied
315,Female,Loyal customer,64,Personal Travel,Eco,651,4,5,4,4,2,4,4,2,2,4,2,3,2,5,0,0,Neutral or dissatisfied
316,Female,Loyal customer,49,Personal Travel,Eco,342,3,4,3,2,4,4,4,4,4,3,4,3,4,5,0,0,Neutral or dissatisfied
317,Female,Loyal customer,49,Business travel,Business,1625,5,5,5,5,4,4,4,5,5,5,5,4,5,5,0,4,Satisfied
318,Male,Loyal customer,23,Personal Travel,Eco Plus,361,2,4,3,2,3,3,3,3,5,5,4,4,5,3,0,0,Neutral or dissatisfied
319,Male,Loyal customer,50,Business travel,Business,3511,3,5,3,5,1,1,1,3,3,3,3,4,3,3,0,29,Neutral or dissatisfied
320,Male,Loyal customer,51,Personal Travel,Eco Plus,927,1,4,1,3,2,1,5,2,3,5,4,4,4,2,0,0,Neutral or dissatisfied
321,Male,Loyal customer,34,Business travel,Business,3666,4,4,4,4,5,4,5,5,5,5,5,3,5,3,0,0,Satisfied
322,Female,Loyal customer,49,Business travel,Business,1187,1,1,1,1,3,5,4,3,3,3,3,4,3,3,33,40,Satisfied
323,Female,Loyal customer,56,Business travel,Eco,106,5,2,2,2,4,1,2,5,5,5,5,4,5,3,11,4,Satisfied
324,Male,Loyal customer,46,Business travel,Business,235,2,2,2,2,3,5,4,4,4,4,4,3,4,3,24,24,Satisfied
325,Male,Loyal customer,25,Personal Travel,Eco,965,2,5,2,1,2,2,2,2,4,4,4,4,5,2,0,0,Neutral or dissatisfied
326,Female,Loyal customer,68,Personal Travel,Eco Plus,936,3,4,3,1,4,4,5,5,5,3,5,4,5,4,0,0,Neutral or dissatisfied
327,Female,Loyal customer,10,Personal Travel,Eco,1558,2,4,2,2,1,2,1,1,3,2,3,4,4,1,91,93,Neutral or dissatisfied
328,Female,Loyal customer,44,Business travel,Eco,222,4,1,1,1,2,5,5,3,3,4,3,4,3,3,0,0,Satisfied
329,Male,Loyal customer,61,Personal Travel,Business,680,4,4,4,1,3,4,4,1,1,4,2,4,1,3,2,0,Neutral or dissatisfied
330,Female,Loyal customer,18,Personal Travel,Eco Plus,641,3,4,3,1,4,3,1,4,2,1,1,2,4,4,13,1,Neutral or dissatisfied
331,Female,Loyal customer,58,Business travel,Business,3065,0,5,0,3,4,4,4,2,2,2,2,4,2,3,0,0,Satisfied
332,Female,Loyal customer,58,Business travel,Business,3736,2,1,1,1,2,2,2,2,2,3,2,2,2,3,52,41,Neutral or dissatisfied
333,Male,Loyal customer,64,Personal Travel,Eco,1024,4,4,4,2,4,4,4,4,3,2,5,5,4,4,12,5,Neutral or dissatisfied
334,Male,Loyal customer,66,Personal Travel,Business,685,2,4,2,1,5,4,5,3,3,2,3,5,3,4,0,0,Neutral or dissatisfied
335,Female,Disloyal customer,21,Business travel,Business,296,4,0,4,4,4,4,5,4,4,3,5,4,4,4,19,12,Satisfied
336,Male,Loyal customer,39,Business travel,Business,337,4,4,4,4,2,5,4,5,5,5,5,4,5,4,5,0,Satisfied
337,Male,Loyal customer,50,Business travel,Business,1363,2,2,2,2,2,2,2,3,5,4,4,2,5,2,238,232,Satisfied
338,Female,Loyal customer,43,Business travel,Eco Plus,189,1,2,2,2,4,3,3,1,1,1,1,4,1,2,13,11,Neutral or dissatisfied
339,Male,Loyal customer,41,Business travel,Business,1620,4,4,4,4,4,5,5,2,2,2,2,5,2,5,7,0,Satisfied
340,Male,Loyal customer,46,Business travel,Eco,552,4,4,4,4,4,4,4,4,3,3,2,2,3,4,4,0,Satisfied
341,Male,Loyal customer,41,Business travel,Business,1616,4,4,4,4,5,5,5,4,4,5,4,3,4,5,2,6,Satisfied
342,Female,Loyal customer,31,Business travel,Eco,646,3,4,5,5,3,3,3,3,1,5,4,4,3,3,0,0,Neutral or dissatisfied
343,Female,Loyal customer,53,Personal Travel,Eco,404,4,4,4,4,5,4,5,3,3,4,5,5,3,5,21,13,Neutral or dissatisfied
344,Female,Loyal customer,39,Business travel,Business,3601,2,2,2,2,4,5,2,4,4,4,4,1,4,3,0,0,Satisfied
345,Female,Loyal customer,53,Business travel,Business,635,2,2,2,2,5,5,5,1,1,2,3,5,3,5,150,156,Satisfied
346,Male,Loyal customer,25,Business travel,Eco,646,4,5,5,5,4,4,4,4,3,4,5,5,3,4,13,4,Satisfied
347,Female,Disloyal customer,20,Business travel,Eco,317,3,4,3,3,3,3,3,3,4,1,3,4,4,3,23,14,Neutral or dissatisfied
348,Male,Disloyal customer,46,Business travel,Eco,1892,3,3,3,3,2,3,2,2,3,4,4,4,3,2,0,0,Neutral or dissatisfied
349,Male,Loyal customer,10,Personal Travel,Eco,612,3,4,2,3,1,2,1,1,2,5,3,5,3,1,0,0,Neutral or dissatisfied
350,Female,Loyal customer,47,Business travel,Business,2609,3,3,3,3,5,4,5,4,4,4,4,5,4,5,0,0,Satisfied
351,Male,Loyal customer,32,Personal Travel,Eco,1357,3,3,2,3,5,2,5,5,2,5,4,4,3,5,4,0,Neutral or dissatisfied
352,Female,Loyal customer,14,Personal Travel,Eco,237,2,4,2,4,2,2,2,2,3,5,5,4,5,2,3,12,Neutral or dissatisfied
353,Female,Loyal customer,16,Business travel,Business,2442,2,2,2,2,4,4,4,4,3,3,3,5,5,4,0,0,Satisfied
354,Female,Loyal customer,53,Personal Travel,Eco,950,1,5,0,4,2,5,4,1,1,0,1,4,1,3,0,0,Neutral or dissatisfied
355,Male,Loyal customer,55,Business travel,Business,2896,1,1,1,1,3,5,5,5,5,5,5,4,5,3,2,0,Satisfied
356,Female,Loyal customer,28,Business travel,Business,1537,2,2,2,2,5,5,5,5,5,3,5,4,5,5,0,0,Satisfied
357,Female,Loyal customer,49,Personal Travel,Eco,197,2,3,2,4,4,4,3,3,3,2,2,3,3,1,3,0,Neutral or dissatisfied
358,Male,Loyal customer,54,Personal Travel,Eco Plus,789,1,4,1,3,1,1,1,1,4,3,5,5,5,1,0,0,Neutral or dissatisfied
359,Female,Loyal customer,70,Personal Travel,Eco,541,3,4,3,4,4,5,4,5,5,3,3,5,5,5,0,0,Neutral or dissatisfied
360,Female,Disloyal customer,25,Business travel,Eco,782,2,2,2,4,1,2,1,1,3,4,4,4,3,1,9,19,Neutral or dissatisfied
361,Female,Loyal customer,48,Business travel,Business,951,1,1,1,1,5,4,5,3,3,3,3,5,3,3,0,0,Satisfied
362,Male,Loyal customer,7,Personal Travel,Eco,563,2,4,2,2,2,2,2,2,5,3,5,5,4,2,0,0,Neutral or dissatisfied
363,Male,Loyal customer,39,Business travel,Eco,109,3,3,3,3,3,3,3,3,3,2,3,3,3,3,0,5,Neutral or dissatisfied
364,Male,Loyal customer,79,Business travel,Eco,414,2,1,1,1,2,2,2,2,1,2,3,1,3,2,1,0,Neutral or dissatisfied
365,Female,Disloyal customer,28,Business travel,Business,502,4,4,4,3,5,4,5,5,4,3,5,3,5,5,0,0,Neutral or dissatisfied
366,Male,Loyal customer,41,Business travel,Business,990,4,4,4,4,4,4,5,4,4,4,4,3,4,3,37,38,Satisfied
367,Female,Disloyal customer,27,Business travel,Eco Plus,1192,1,1,1,4,1,1,1,1,1,4,4,4,4,1,0,32,Neutral or dissatisfied
368,Female,Loyal customer,59,Business travel,Business,2869,5,5,5,5,3,5,4,5,5,5,5,5,5,3,0,1,Satisfied
369,Female,Loyal customer,21,Personal Travel,Eco,401,3,2,5,3,5,5,5,5,3,2,3,4,3,5,71,117,Neutral or dissatisfied
370,Male,Loyal customer,48,Business travel,Eco,425,5,4,4,4,5,5,5,5,4,3,1,5,4,5,0,0,Satisfied
371,Male,Loyal customer,53,Business travel,Eco,1095,3,5,5,5,3,3,3,3,1,1,3,3,4,3,0,0,Neutral or dissatisfied
372,Female,Loyal customer,42,Business travel,Business,1609,2,4,1,4,2,2,3,2,2,2,2,2,2,1,12,0,Neutral or dissatisfied
373,Female,Disloyal customer,48,Business travel,Eco,1310,1,1,1,4,1,1,1,1,2,5,4,2,4,1,52,27,Neutral or dissatisfied
374,Male,Loyal customer,59,Personal Travel,Eco,946,4,2,3,2,1,3,1,1,4,1,3,3,3,1,0,0,Satisfied
375,Female,Loyal customer,53,Business travel,Business,3804,2,2,2,2,5,4,4,5,5,5,5,5,5,3,0,0,Satisfied
376,Male,Loyal customer,24,Personal Travel,Eco,125,2,4,0,4,2,0,3,2,2,2,4,1,3,2,47,94,Neutral or dissatisfied
377,Male,Loyal customer,56,Personal Travel,Eco,429,2,1,2,3,3,2,3,3,1,4,3,3,2,3,35,29,Neutral or dissatisfied
378,Female,Loyal customer,42,Business travel,Business,3004,5,5,3,5,3,5,5,5,5,5,5,5,5,4,5,14,Satisfied
379,Female,Disloyal customer,24,Business travel,Eco,1455,2,2,2,3,2,4,4,2,4,4,1,4,3,4,0,0,Neutral or dissatisfied
380,Male,Loyal customer,28,Business travel,Business,833,3,3,3,3,2,2,2,2,1,1,3,4,1,2,0,0,Satisfied
381,Female,Loyal customer,17,Personal Travel,Eco,1892,1,1,1,2,1,1,2,1,2,4,2,2,3,1,0,0,Neutral or dissatisfied
382,Male,Loyal customer,31,Business travel,Eco Plus,789,2,4,4,4,2,1,2,2,1,4,4,3,4,2,0,0,Neutral or dissatisfied
383,Male,Loyal customer,60,Business travel,Business,2254,3,3,5,3,4,4,4,4,4,4,4,4,4,4,2,0,Satisfied
384,Male,Disloyal customer,39,Business travel,Business,444,4,4,4,3,1,4,1,1,5,2,5,4,5,1,12,16,Satisfied
385,Female,Loyal customer,47,Business travel,Eco,522,4,5,5,5,3,2,1,4,4,4,4,2,4,2,40,26,Satisfied
386,Male,Loyal customer,60,Business travel,Eco,283,3,4,4,4,3,3,3,3,2,2,4,2,4,3,20,16,Neutral or dissatisfied
387,Male,Loyal customer,13,Business travel,Business,1529,5,5,3,5,4,4,4,4,4,4,5,3,5,4,0,0,Satisfied
388,Male,Disloyal customer,29,Business travel,Business,1099,1,1,1,2,3,1,5,3,1,4,2,1,2,3,51,51,Neutral or dissatisfied
389,Female,Loyal customer,45,Business travel,Business,2580,5,5,5,5,2,4,4,5,5,5,5,5,5,5,0,0,Satisfied
390,Male,Loyal customer,44,Business travel,Business,1262,1,1,3,1,3,5,5,4,4,4,4,5,4,4,0,0,Satisfied
391,Female,Loyal customer,50,Business travel,Eco,109,5,1,1,1,4,5,1,5,5,5,5,3,5,2,0,11,Satisfied
392,Female,Loyal customer,26,Personal Travel,Eco,271,3,0,3,5,5,3,5,5,4,3,5,5,4,5,100,93,Neutral or dissatisfied
393,Female,Loyal customer,27,Business travel,Business,2777,5,5,5,5,5,5,5,5,4,1,3,3,2,5,2,0,Satisfied
394,Male,Loyal customer,16,Business travel,Business,2865,2,2,2,2,5,5,5,5,3,2,3,4,5,5,2,0,Satisfied
395,Female,Disloyal customer,24,Business travel,Eco,920,4,4,4,4,3,4,3,3,4,3,4,4,3,3,0,0,Neutral or dissatisfied
396,Male,Disloyal customer,34,Business travel,Business,414,3,3,3,1,1,3,1,1,5,4,5,4,5,1,2,0,Neutral or dissatisfied
397,Female,Loyal customer,30,Business travel,Business,2154,3,3,3,3,5,5,5,5,1,1,4,2,4,5,0,0,Satisfied
398,Male,Loyal customer,50,Business travel,Eco,2349,4,3,3,3,4,4,4,4,1,2,4,3,4,4,0,0,Satisfied
399,Male,Disloyal customer,21,Business travel,Eco,1773,3,3,3,4,4,3,4,4,3,5,4,3,5,4,0,0,Neutral or dissatisfied
400,Male,Loyal customer,61,Personal Travel,Eco,802,1,3,1,3,4,1,4,4,1,2,3,2,4,4,0,0,Neutral or dissatisfied
401,Female,Loyal customer,32,Business travel,Business,192,3,2,2,2,3,3,3,3,4,5,3,4,3,3,0,0,Neutral or dissatisfied
402,Female,Loyal customer,22,Personal Travel,Eco Plus,937,2,5,3,2,1,3,1,1,1,4,4,4,3,1,0,0,Neutral or dissatisfied
403,Male,Loyal customer,46,Business travel,Business,1050,1,0,0,4,2,4,3,4,4,0,4,3,4,2,0,0,Neutral or dissatisfied
404,Female,Disloyal customer,15,Business travel,Eco,370,3,2,2,4,4,2,3,4,3,3,3,1,4,4,3,8,Neutral or dissatisfied
405,Female,Loyal customer,29,Personal Travel,Eco,413,3,1,3,4,1,3,1,1,1,3,4,3,4,1,7,14,Neutral or dissatisfied
406,Female,Loyal customer,12,Personal Travel,Eco,372,4,5,4,4,5,4,5,5,4,5,4,3,5,5,89,88,Neutral or dissatisfied
407,Male,Disloyal customer,50,Business travel,Business,641,2,2,2,3,1,2,1,1,3,2,5,4,5,1,7,17,Neutral or dissatisfied
408,Male,Loyal customer,54,Business travel,Eco,528,2,3,1,3,2,2,2,2,1,4,3,2,2,2,0,0,Neutral or dissatisfied
